7039,-7.634830266
5807,-8.226714972
2785,-8.418260672
7971,-8.549464647
3449,-8.612962524
7173,-8.645527822
7129,-8.701147972
6012,-8.798543538
7658,-8.924886436
3208,-9.003463894
7780,-9.014034316
7897,-9.121657492
3262,-9.216757114
7566,-9.455317733
2056,-9.574794877
20,-9.601391989
1306,-9.629480996
5135,-9.859751625
4899,-10.038888623
7234,-10.047150650
5724,-10.055070577
3750,-10.093660326
6390,-10.121192108
6654,-10.161039462
1519,-10.280203741
3202,-10.330267293
1971,-10.331149605
2113,-10.345000044
3102,-10.367231612
7702,-10.426812321
5338,-10.799716114
3848,-10.869926698
4901,-10.978132254
2454,-10.982650709
1225,-11.278602870
8164,-11.297685787
4646,-11.328212302
8076,-11.523902781
7327,-11.547915099
283,-11.585972188
7539,-11.610357606
8064,-11.615074835
330,-11.707761863
1877,-11.751756775
2111,-11.940656896
3855,-11.970297022
5577,-11.988102051
4362,-11.988734690
4799,-12.003496446
5999,-12.003813983
7594,-12.007207171
4076,-12.061295060
1816,-12.070211240
6090,-12.089611193
7098,-12.097344867
4008,-12.116175594
1327,-12.244010988
504,-12.258100354
5788,-12.328388372
2591,-12.419354031
3,-12.441170620
5695,-12.481030521
1598,-12.489366284
3285,-12.606257790
4635,-12.606891614
6646,-12.645058904
3383,-12.711622407
6823,-12.714221572
906,-12.888661562
3399,-12.901208704
2793,-12.929506653
1434,-13.000096881
46,-13.087140441
5593,-13.200062108
5553,-13.207543313
8048,-13.216241048
6445,-13.251812025
5641,-13.306640480
5683,-13.324020825
3145,-13.410305157
5721,-13.467054008
5080,-13.514700337
5269,-13.517408888
6307,-13.645567510
5238,-13.668848239
5747,-13.730630061
5049,-13.768157471
5959,-13.879338334
7863,-13.880616092
1062,-13.951317338
2396,-14.053633039
410,-14.054266831
3428,-14.055296489
4705,-14.084387299
4913,-14.139296805
1129,-14.232643123
3635,-14.452777619
6630,-14.462664246
2367,-14.537319286
7711,-14.604587840
7244,-14.642032618
4341,-14.688885265
2800,-14.691529308
454,-14.725968421
773,-14.757022859
984,-14.918281381
4545,-14.930627848
4851,-14.955933278
5851,-14.983285363
2736,-15.012560135
1280,-15.214800117
5467,-15.273999676
5071,-15.444242720
4348,-15.468994840
3705,-15.471205270
4752,-15.561751146
727,-15.582513717
7338,-15.583528294
174,-15.632279313
8205,-15.707555407
4446,-15.796635368
2823,-15.797281710
4690,-15.806888433
6711,-15.836067566
7351,-15.918473270
1744,-15.923808085
3144,-15.930662616
4016,-15.950527158
7849,-16.011907196
2228,-16.015325550
5284,-16.265292900
3640,-16.283659359
5639,-16.428039204
3597,-16.484752582
3981,-16.487040485
5050,-16.608944278
4035,-16.637627101
7136,-16.705736352
7208,-16.752249247
167,-16.837323638
1472,-16.873980796
629,-16.883881029
7637,-16.898631246
3704,-16.924773284
453,-16.930796966
4099,-16.972522382
3135,-16.989487994
5068,-17.093983735
1686,-17.185641173
3534,-17.234420259
3883,-17.320862732
3089,-17.399381149
7593,-17.495982203
7210,-17.496036952
4585,-17.549651121
1454,-17.597332047
4287,-17.639874194
1425,-17.754888468
4320,-17.802882020
621,-17.891543103
3666,-17.952604532
3742,-18.042032324
4916,-18.059305621
7364,-18.108521257
19,-18.132438744
7811,-18.169870996
5009,-18.205382221
871,-18.239290980
4349,-18.333930458
6957,-18.452750401
4063,-18.547119451
7652,-18.665211438
2344,-18.685916111
4770,-18.743048681
5176,-18.806475915
5796,-18.814270262
7459,-18.814640203
7726,-18.948988207
5934,-18.993891991
4258,-19.004084688
4328,-19.031863048
6609,-19.032188135
5310,-19.294205384
7251,-19.378570612
5558,-19.516243486
1407,-19.541020374
5979,-19.919863260
7788,-19.930893310
5622,-19.981219147
5620,-20.014903563
2880,-20.100408694
4802,-20.102775746
6567,-20.141315906
4687,-20.206045098
2259,-20.217803040
3356,-20.231872405
3061,-20.247185466
4305,-20.314729232
439,-20.374329287
3889,-20.493487113
3011,-20.496784191
6250,-20.562856969
2316,-20.656271842
4405,-20.692983432
8021,-20.739024085
6295,-20.744393774
2029,-20.749137365
594,-20.779585331
897,-20.794405599
952,-21.244500226
764,-21.253747346
1739,-21.258108872
5850,-21.360297931
7540,-21.372492356
4938,-21.378927944
3692,-21.514781911
3326,-21.588532692
5688,-21.643818709
3717,-21.792368564
2493,-21.826868711
6192,-21.842185535
6583,-22.058626234
6923,-22.074331257
3413,-22.083074560
7008,-22.125221238
5240,-22.129538773
7774,-22.156409797
2291,-22.202728546
274,-22.356865908
2834,-22.372232963
4861,-22.431815647
8117,-22.462238555
4193,-22.466050988
5967,-22.488461855
2528,-22.515624407
7742,-22.558612143
552,-22.680784672
7978,-22.770870532
6180,-22.797562365
517,-22.838119251
2708,-22.865585869
7386,-22.892139105
5883,-23.021472982
138,-23.121504687
2637,-23.195852305
197,-23.371011471
506,-23.374051017
5862,-23.406902326
6722,-23.420528963
5423,-23.594945423
4235,-23.649759474
4963,-23.866349241
6336,-23.878574660
1245,-23.940394980
4615,-24.016219942
1829,-24.308212464
1350,-24.312899796
7956,-24.778049337
3646,-24.799405364
4046,-24.886706771
942,-25.049786379
3125,-25.163341204
5519,-25.281550663
551,-25.341081022
5196,-25.431046242
7368,-25.505210955
5575,-25.746125831
1105,-25.763053937
4668,-25.772590063
4827,-25.806909398
7452,-25.971092040
2973,-26.047711079
6878,-26.109224414
2224,-26.110033294
4618,-26.185914852
8208,-26.298289690
112,-26.340113802
5382,-26.360004358
4420,-26.406600365
7945,-26.446596226
1753,-26.490755954
94,-26.522512915
3320,-26.590355171
7205,-26.592663217
7366,-26.613486233
7134,-26.633152735
3494,-26.753372143
6726,-26.837544864
3788,-26.850883608
3884,-26.857070440
2211,-26.986366453
2273,-26.995489167
900,-27.035870200
1721,-27.037410340
2901,-27.059120913
6138,-27.098255967
6060,-27.145406199
6904,-27.182917514
6614,-27.281811540
5858,-27.382941683
4877,-27.389029072
1849,-27.398675473
5970,-27.427511528
224,-27.476074771
1061,-27.551887641
2347,-27.588318201
3677,-27.608851217
4279,-27.677375035
6275,-27.708719443
4818,-28.013415508
7262,-28.205635774
6718,-28.225244468
4613,-28.271786106
713,-28.448754650
6025,-28.484502272
5693,-28.494072609
1919,-28.594391441
2598,-28.642170038
7469,-28.671254398
6438,-28.796840040
1269,-28.825300569
4836,-28.839789975
2821,-28.860788305
1110,-28.881404415
7302,-29.073115631
1387,-29.079631405
60,-29.202347357
5897,-29.202871921
7112,-29.326288816
6674,-29.512628688
4456,-29.682580296
4968,-29.699675346
5288,-29.732505575
2233,-29.733459910
6907,-29.823498100
7353,-29.945247179
7018,-30.153731847
1946,-30.461586589
5203,-30.465193546
92,-30.475759514
5247,-30.500559313
2970,-30.688441008
8100,-30.688494483
821,-30.798781868
1647,-30.965598136
803,-31.013661580
5930,-31.042307401
1651,-31.172978466
3974,-31.194092766
25,-31.260790679
1758,-31.411966842
2263,-31.461754597
709,-31.602243825
3095,-31.679756590
8193,-31.865898544
2603,-31.894573401
6266,-31.922161533
4180,-32.022721453
2848,-32.218115594
3224,-32.274210704
6332,-32.332596235
7242,-32.381454158
2268,-32.532341634
2245,-32.919790865
4313,-33.084378193
7898,-33.103480274
2101,-33.290673458
1483,-33.296049958
597,-33.333412575
3943,-33.396113663
1705,-33.423143269
855,-33.650741956
8159,-33.658142417
3350,-33.840736439
1826,-33.957128505
3431,-34.058214405
2024,-34.072416517
3335,-34.213742462
3812,-34.345091269
1595,-34.365994800
1318,-34.457419940
2583,-34.488391109
1992,-34.602918854
3864,-34.627508900
6884,-34.771173184
7443,-34.793042676
2939,-34.802359447
1176,-34.872256138
6286,-34.919740490
5401,-34.999705460
7494,-35.042038576
7248,-35.129891192
7401,-35.168865942
52,-35.195725398
3718,-35.309821931
4599,-35.536109196
2940,-35.622566343
4984,-35.861427893
3554,-36.020614919
3529,-36.096496191
5474,-36.230841414
2668,-36.272175181
1657,-36.292392909
7545,-36.297226111
2735,-36.350715564
5221,-36.375730191
7028,-36.483223476
7357,-36.544937776
3234,-36.574928912
4507,-36.704972451
939,-36.759322355
3661,-36.822713191
1725,-36.832806335
2704,-36.851566583
7734,-36.927061500
3625,-36.958144484
978,-36.969216403
4383,-36.972809239
375,-37.019213026
2763,-37.189648242
3031,-37.366885884
4548,-37.707163081
6053,-37.747002131
7560,-37.770103935
5428,-37.791966734
1336,-37.823886624
648,-37.833097176
2910,-37.925251329
1465,-38.022563202
2416,-38.042557191
5027,-38.056917217
1852,-38.058137583
3339,-38.059632916
4897,-38.082351143
2148,-38.170798740
815,-38.245815638
2514,-38.247519140
1581,-38.252952257
2703,-38.297684827
425,-38.377472034
27,-38.463575989
3712,-38.476533396
4143,-38.555970803
1468,-38.712491331
903,-38.719892721
7777,-38.761618990
4175,-38.764875378
156,-38.956926066
4171,-39.121579472
4301,-39.280122362
2225,-39.409062964
7689,-39.707672114
7304,-39.798339985
7314,-39.896672203
1391,-39.903406219
1355,-39.939497367
809,-40.004203495
5981,-40.010602195
5669,-40.076351201
6836,-40.130720656
917,-40.151822249
6160,-40.176068306
7619,-40.221012413
6824,-40.268587082
4753,-40.324173533
5209,-40.348887730
4768,-40.450754205
3678,-40.721642627
7145,-40.912169737
5404,-41.201558225
6297,-41.256332557
4286,-41.582396702
7678,-41.654377934
1748,-41.871239299
1603,-42.235768245
4848,-42.339420286
5463,-42.341327022
3912,-42.353751147
8123,-42.426891257
693,-42.455062155
2517,-42.502630303
5004,-42.514032615
1815,-42.561947933
3804,-42.680844408
7026,-42.766319955
3278,-42.795307345
353,-42.813915338
1875,-42.864837200
5188,-43.024966031
4763,-43.026836765
447,-43.220130478
1324,-43.313464126
1553,-43.387801530
5243,-43.403073327
3908,-43.504004308
2570,-43.599994759
2008,-43.823795693
7481,-43.850380646
5330,-43.995841039
3999,-44.015770693
1260,-44.043930642
15,-44.184072248
7825,-44.196503957
7604,-44.272258395
3520,-44.371361246
500,-44.402218243
1942,-44.411304472
8071,-44.520419568
5191,-44.546102154
7596,-44.668632686
4210,-44.721995880
1779,-44.733749303
7940,-44.833747172
724,-44.841227340
7623,-45.008145506
1358,-45.292079269
7620,-45.355362373
4176,-45.422537851
1855,-45.503078968
2369,-45.630349560
6204,-45.679300292
863,-45.714314386
3414,-45.748086766
2063,-45.824276810
7153,-45.880271712
524,-45.950147897
429,-45.997747416
4680,-46.048404015
6659,-46.202203566
663,-46.303371176
5324,-46.322768867
2372,-46.341789636
8233,-46.479292400
3944,-46.483298574
6169,-46.500775080
1562,-46.541108610
7056,-46.627010206
7555,-46.631577564
6792,-46.687856306
1175,-46.768699092
341,-46.804248580
2239,-46.843614684
4741,-46.880406617
1268,-46.931515819
588,-46.977922439
6681,-47.080223891
5388,-47.218966590
2152,-47.220414761
281,-47.220972897
7108,-47.250559440
3734,-47.562304881
424,-47.653162517
2765,-47.676182173
516,-47.850754425
5571,-47.963958382
3154,-47.997558938
2070,-48.137014384
6356,-48.146570209
6737,-48.328619829
7310,-48.409965608
744,-48.477635449
536,-48.544681168
6571,-48.619448480
2236,-48.896468755
3164,-48.899010536
2035,-49.070099825
8010,-49.129450367
5769,-49.207470816
53,-49.426454411
1276,-49.480105593
1941,-49.742228516
8224,-49.895134775
2989,-50.067400147
615,-50.149077573
2504,-50.258156741
3776,-50.277235253
6685,-50.311438335
7504,-50.318228884
4570,-50.456914229
5282,-50.503323616
7121,-50.605973861
1120,-50.634704849
3251,-50.688077538
165,-50.800342081
6900,-50.856576030
8133,-51.021386948
2948,-51.042681892
2299,-51.161555305
3819,-51.231148580
1290,-51.352013661
4978,-51.569805212
6004,-51.612240756
6262,-51.614327815
2759,-51.665613024
5828,-51.902173553
6219,-52.049849434
2414,-52.125420454
3241,-52.185951638
4644,-52.352736539
4842,-52.432997479
969,-52.496580310
7331,-52.557199321
527,-52.593189023
7322,-52.633109743
2484,-52.749295923
1588,-52.764060051
5283,-52.841272699
1874,-52.880044307
6554,-52.894280014
6885,-53.092626208
2600,-53.223553386
6849,-53.344076683
5370,-53.418913235
7324,-53.562423779
6806,-53.619823988
3805,-53.631738252
1731,-53.701726205
6036,-53.701946072
1005,-53.736069846
5305,-53.764828881
4526,-53.921027216
2509,-53.964244437
7794,-54.109319279
2966,-54.120641009
2951,-54.167048609
5410,-54.272591785
1667,-54.325778493
6223,-54.576300545
1901,-54.578312349
264,-54.656634775
